address,business_hours,closed_days,course_description,course_list,course_price,course_target,course_time,facility,initation,initation_fee,option,option_description,option_fee,parking_lot,store_name,store_url,tel
"〒470-2348　愛知県知多郡武豊町瀬木19番地 TAK21 2階,												TEL　0569-89-7400",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G TAK21武豊,https://sc1.axtos.com/shop/konomiya_taketoyo/,tel:0569-89-7400
"〒497-0004　愛知県あま市七宝町桂親田14番地 2階（ナフコ七宝店隣 B&D2階）,												TEL　052-445-5181",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 七宝,https://sc1.axtos.com/shop/shippo/,tel:052-445-5181
"〒463-0001　愛知県名古屋市守山区大字上志段味羽根前67-1 三洋堂書店志段味店2階,												TEL　052-715-4333",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 三洋堂志段味,https://sc1.axtos.com/shop/sanyodo_shidami/,tel:052-715-4333
"〒475-0041　愛知県半田市乙川太田町2丁目10-1,												TEL　 0120-153-985",［月～金］10:00～20:00［土］10:00～20:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 半田乙川,https://sc1.axtos.com/shop/handaotogawa/,tel: 0120-153-985
"〒448-0007　愛知県刈谷市東境町京和1番地 イオンタウン刈谷内,												TEL　0566-70-7525",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",866台（無料）　有（共用）,アクトスWill_G イオンタウン刈谷,https://sc1.axtos.com/shop/aeontown_kariya/,tel:0566-70-7525
"〒470-0135　愛知県日進市岩崎台1丁目1222番地 ココカラファイン日進香久山店2階,												TEL　0561-74-8200",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",100台（無料）　有（共用）,アクトスWill_G ココカラファイン香久山,https://sc1.axtos.com/shop/cocokarafine_kaguyama/,tel:0561-74-8200
"〒458-0824　愛知県名古屋市緑区鳴海町字有松裏200番地 イオンタウン有松店3階,												TEL　052-602-5105",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",18歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）最大2時間無料,アクトスWill_G イオンタウン有松,https://sc1.axtos.com/shop/aeontown_arimatsu/,tel:052-602-5105
"〒489-0875,愛知県瀬戸市緑町1丁目7番地 グリーンシティショッピ別棟,												TEL　0561-56-2200",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",無料駐車場あり　隣スーパー共用,アクトスWill_G 瀬戸菱野,https://sc1.axtos.com/shop/seto_hishino/,tel:0561-56-2200
"〒455-0007　愛知県名古屋市港区南十番町1-1-2 ホームセンターコーナン南十番町店2階,												TEL　052-659-6150",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",有（ホームセンターコーナン共用　2時間無料）,アクトスWill_G 南十番町,https://sc1.axtos.com/shop/minamijyuban/,tel:052-659-6150
"〒446-0031　愛知県安城市朝日町21-12,												TEL　0566-71-2515",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",有　（共用　無料）,アクトスWill_G 南安城,https://sc1.axtos.com/shop/minamianjyo/,tel:0566-71-2515
"〒497-0033　愛知県海部郡蟹江町蟹江本町コノ割1-1 ヨシヅヤ蟹江専門店館3階,												TEL　0567-94-4500",［月～土］10:00～22:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,ヨガ等のスクール（1レッスン60分）を月3回受講いただけます。,（クラス内容は店舗によって異なります。）","正会員,スクール会員","2,700円（税抜）,2,700円（税抜）","15歳以上,15歳以上","全営業時間,月3回 各クラス定員制","ジム,レンタルスタジオ,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 蟹江,https://sc1.axtos.com/shop/kanie/,tel:0567-94-4500
"〒448-0858　愛知県刈谷市若松町2-101　バロー刈谷SC2F,												TEL　0566-63-5505",［平日］10:00～22:30［土］10:00～21:00［日・祝］10:00～18:00・最終チェックインは営業終了時間の30分前,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の朝からお昼までの営業時間内でご利用できます。,平日の午後、夕方までの営業時間内でご利用できます。,平日の夕方から22：00までご利用できます。,土日祝日の営業時間内でご利用できます。,全営業時間にご利用いただけます。（ご利用ごとに施設利用料が必要です）,会員プランを組み合わせることができます,（例：ナイト会員＋ホリデイ会員）,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,モーニング会員,アフタヌーン会員,ナイト会員,ホリデイ会員,タイムリー会員,複合会員,エグゼクティブ,会員","9,000円（税抜）,7,000円（税抜）,7,000円（税抜）,4,500円（税抜）,4,500円（税抜）,4,500円（税抜）,4,500円（税抜）,1,000円（税抜）施設利用料：1,000円/回（税抜）,6,750円（税抜）,13,000円（税抜）","18歳以上,15歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上","全営業時間,全営業時間,10:00 - 18:00,月～金,10:30 - 14:30,月～金,13:30 - 17:30,月～金,18:30 - 22:00,土日祝全営業時間,全営業時間,組み合わせたプランに準じてご利用いただけます。,全営業時間","ジム,スタジオ,プール,クアプール,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",立体駐車場完備　471台（入庫から4時間無料）　　,アクトス 刈谷,https://sc1.axtos.com/shop/kariya/,tel:0566-63-5505
"〒488-0000　愛知県尾張旭市北原山土地区画整理事業地内3街区（バロー城山店2F）,												TEL　0561-51-5990",［平日］10:00～22:00［土］10:00～22:00［日］10:00～17:00・17：00～18：00はメンテナンスタイムのため施設のご利用はできません。,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,スタジオ以外すべて使えます。,朝から夕方までの営業時間内でご利用できます。,平日の午後、夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,営業時間内で自由にご利用できます。利用ごとに施設利用料が必要です。,営業時間内で自由にご利用できます。","正会員,フィットネス会員,デイ会員,アフタヌーン会員,ナイト会員,タイムリー会員,エグゼクティブ,会員","5,600円（税抜）,3,000円（税抜）,4,600円（税抜）,3,800円（税抜）,4,200円（税抜）,1,000円（税抜）都度利用料800円（税抜）,13,000円（税抜）","16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,18歳以上","全営業時間,月～土,11:30-17:00,18:00-21:00,日,11:30-16:00,10:00-17:00,14:00-17:00,月～土,18:00-22:00,全営業時間,全営業時間","ジム,スタジオ,シャワールーム,ロッカールーム,パウダールーム,プロショップ,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",500台（無料）（共用）　,アクトスWill 尾張旭,https://sc1.axtos.com/shop/owari/,tel:0561-51-5990
"〒455-0057　愛知県名古屋市港区築盛町120,												TEL　052-652-3350",［平日］10:00-23:00［土］10:00-21:00［日］10:00-18:00［祝日］10:00-18:00,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,全営業時間にご利用いただけます。（ご利用ごとに施設利用料が必要です）,都度利用料：800円（税抜）,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,土日祝日の営業時間内でご利用できます。","正会員,タイムリー会員,デイ会員,ナイト会員,ホリデイ会員","4,600円（税抜）,1,000円（税抜）,4,000円（税抜）,3,600円（税抜）,3,600円（税抜）","16歳以上,16歳以上,16歳以上,16歳以上,16歳以上","全営業時間,全営業時間,10：00～18：00,平日,18：00～23：00,土曜,18：00～21：00,
,土曜,10：00～21：00,日・祝,10：00～18：00","ジム,スタジオ,シャワールーム,ロッカールーム,パウダールーム,プロショップ,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",450台（無料）有（共用）,アクトスWill 名古屋みなと,https://sc1.axtos.com/shop/minato/,tel:052-652-3350
"〒480-0103　愛知県丹羽郡扶桑町柏森字中島218-1,TEL　0587-93-1400",［平日］9:30-22:30［土］9:30-21:30［日］9:30-17:30［祝日］9:30-22:30・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の朝からお昼までの営業時間内でご利用できます。,平日の午後、夕方までの営業時間内でご利用できます。,平日の夕方から22:00までご利用できます。,土日祝日の営業時間内でご利用できます。,会員プランを組み合わせることができます,（例：ナイト会員＋ホリデイ会員）,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,モーニング会員,アフタヌーン会員,ナイト会員,ホリデイ会員,複合会員,エグゼクティブ,会員","9,000円（税抜）,7,000円（税抜）,7,000円（税抜）,5,000円（税抜）ﾊﾞﾘｭｰﾌﾟﾗﾝ適用時4,500円（税抜）,5,000円（税抜）ﾊﾞﾘｭｰﾌﾟﾗﾝ適用時4,500円（税抜）,5,000円（税抜）ﾊﾞﾘｭｰﾌﾟﾗﾝ適用時4,500円（税抜）,5,000円（税抜）ﾊﾞﾘｭｰﾌﾟﾗﾝ適用時4,500円（税抜）,7,500円（税抜）ﾊﾞﾘｭｰﾌﾟﾗﾝ適用時6,750円（税抜）,13,000円（税抜）","16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上","全営業時間,全営業時間,月～土,9:30-18:30,日,9:30-17:30,平日,10:30 -14:00,平日,14:00-18:30,平日,18:30 - 22:00,土曜,9:30-21:30,日曜,9:30-17:30,祝日,9:30-22:30,組み合わせたプランに準じてご利用いただけます。,全営業時間","ジム,スタジオ,プール,クアプール,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",200台（無料）,アクトス 扶桑,https://sc1.axtos.com/shop/fusou/,tel:0587-93-1400
"〒440-0851　愛知県豊橋市前田南町2-17,	TEL　0532-55-6000",［平日］10:00～23:00［土］10:00～23:00［日］10:00～18:00［祝日］10:00～23:00※日曜日は18:00まで・最終チェックインは営業終了時間の1時間前までです。・スポーツゾーンのご利用は営業終了時間の30分前までです。,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,全営業時間にご利用いただけます。
,（2名同時に正会員にご入会の場合）,朝から夕方までの営業時間内でご利用できます。,平日の朝からお昼までの営業時間内でご利用できます。,平日の午後、夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,土日祝日の営業時間内でご利用できます。,会員プランを組み合わせることができます（例：ナイト会員＋ホリデイ会員）,営業時間内で自由にご利用できます。","正会員,ペア会員,デイ会員,モーニング会員,アフタヌーン会員,ナイト会員,ホリデイ会員,複合会員,エグゼクティブ,会員","9,000円（税抜）,8,000円（税抜）,7,000円（税抜）,4,500円（税抜）,4,500円（税抜）,4,500円（税抜）,4,500円（税抜）,6,750円（税抜）,13,000円（税抜）","16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上,16歳以上","全営業時間,全営業時間,10:00-18:00,月～金,10:30-14:30,月～金,13:30 - 17:30,月～金,19:00-22:30,土日祝,全営業時間,組み合わせたプランに準じてご利用いただけます。,全営業時間","ジム,スタジオ,プール,クアプール,スチームルーム,浴室,遠赤外線サウナ,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,水素水,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",800台以上（無料・ショッピングセンター共用）,アクトス 豊橋,https://sc1.axtos.com/shop/toyohashi/,tel:0532-55-6000
"〒479-0882　愛知県常滑市りんくう町3-2-1,	TEL　0569-38-0688",［月～土］10:00～23:00［日］10:00～18:00・最終チェックインは営業終了時間の1時間前・スポーツゾーンのご利用は営業終了時間の30分前迄,毎週木曜日（他、お盆・年末年始）,"営業時間内で自由にご利用できます。,正会員様と同居のご家族の方が、,営業時間内で自由にご利用できます。,朝から夕方までの営業時間内でご利用できます。,平日の夕方から閉店までの営業時間内でご利用できます。,土日祝日の営業時間内でご利用できます。,会員プランを組み合わせることができます（例：ナイト会員＋ホリデイ会員）,全営業時間にご利用いただけます。（ご利用ごとに施設利用料が必要です）,営業時間内で自由にご利用できます。","正会員,ファミリー会員,デイ会員,ナイト会員,ホリデイ会員,複合会員,タイムリー会員,エグゼクティブ,会員","9,000円（税抜）,7,000円（税抜）,7,000円（税抜）,4,500円（税抜）,4,500円（税抜）,6,750円（税抜）,1,000円（税抜）施設利用料:1,000円/回(税抜),13,000円（税抜）","18歳以上,15歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上,18歳以上","全営業時間,全営業時間,平日・土・祝日,10:00-18:30,日,10:00-18:00,月～金,18:30-22:30,土日祝全営業時間,組み合わせたプランに準じてご利用いただけます。,全営業時間,全営業時間","ジム,スタジオ,プール,クアプール,スチームルーム,遠赤外線ルーム,シャワールーム,ロッカールーム,パウダールーム,アロマテラピールーム,プロショップ,駐車場,駐輪場,AED","入　会　金,登録手数料","5,000円（税抜）,3,000円（税抜）","べネプラス,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピング、など様々な,「割引サービス」を受けることができます。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,600円（税抜）",120台　有（共用）処理なしの場合30分無料,アクトス りんくう,https://sc1.axtos.com/shop/rinku/,tel:0569-38-0688
